segment_length;buffer_size;lr;mlbs;bandwidth;count;median(buffer_underrruns);mean(buffer_underrruns);stdev(buffer_underrruns);min(buffer_underrruns);q1(buffer_underrruns);q3(buffer_underrruns);max(buffer_underrruns)
10;12;2,4;30;8 000;3;0;0;0;0;0;0;0
10;12;2,4;30;8 500;3;0;0;0;0;0;0;0
10;12;2,4;30;9 000;3;0;0;0;0;0;0;0
10;12;2,4;30;9 500;3;0;0;0;0;0;0;0
10;12;2,4;30;10 000;3;0;0;0;0;0;0;0
10;12;2,4;30;15 000;3;0;0;0;0;0;0;0
10;12;2,4;50;7 000;3;1;0,667;0,577;0;0;1;1
10;12;2,4;50;8 000;3;0;0;0;0;0;0;0
10;12;2,4;50;8 500;3;0;0;0;0;0;0;0
10;12;2,4;50;9 000;3;0;0;0;0;0;0;0
10;12;2,4;50;9 500;3;0;0;0;0;0;0;0
10;12;2,4;50;10 000;3;0;0;0;0;0;0;0
10;12;2,4;50;15 000;3;0;0;0;0;0;0;0
10;12;4,8;5;7 000;3;1;0,667;0,577;0;0;1;1
10;12;4,8;5;8 000;3;0;0;0;0;0;0;0
10;12;4,8;5;8 500;3;0;0;0;0;0;0;0
10;12;4,8;5;9 000;3;0;0;0;0;0;0;0
10;12;4,8;5;9 500;3;0;0;0;0;0;0;0
10;12;4,8;5;10 000;3;0;0;0;0;0;0;0
10;12;4,8;5;15 000;3;0;0;0;0;0;0;0
10;12;4,8;30;7 000;3;1;0,667;0,577;0;0;1;1
10;12;4,8;30;8 000;3;0;0;0;0;0;0;0
10;12;4,8;30;8 500;3;0;0;0;0;0;0;0
10;12;4,8;30;9 000;3;0;0;0;0;0;0;0
10;12;4,8;30;9 500;3;0;0;0;0;0;0;0
10;12;4,8;30;10 000;3;0;0;0;0;0;0;0
10;12;4,8;30;15 000;3;0;0;0;0;0;0;0
10;12;4,8;50;7 000;3;1;0,667;0,577;0;0;1;1
10;12;4,8;50;8 000;3;0;0;0;0;0;0;0
10;12;4,8;50;8 500;3;0;0;0;0;0;0;0
10;12;4,8;50;9 000;3;0;0;0;0;0;0;0
10;12;4,8;50;9 500;3;0;0;0;0;0;0;0
10;12;4,8;50;10 000;3;0;0;0;0;0;0;0
10;12;4,8;50;15 000;3;0;0;0;0;0;0;0
10;12;9,6;5;7 000;3;2;2;0;2;2;2;2
10;12;9,6;5;8 000;3;2;2;0;2;2;2;2
10;12;9,6;5;8 500;3;2;2;0;2;2;2;2
10;12;9,6;5;9 000;3;2;2;0;2;2;2;2
10;12;9,6;5;9 500;3;2;2;0;2;2;2;2
10;12;9,6;5;10 000;3;1;1,333;0,577;1;1;2;2
10;12;9,6;5;15 000;3;1;1,333;0,577;1;1;2;2
10;12;9,6;30;7 000;3;1;0,667;0,577;0;0;1;1
10;12;9,6;30;8 000;3;0;0;0;0;0;0;0
10;12;9,6;30;8 500;3;0;0;0;0;0;0;0
10;12;9,6;30;9 000;3;0;0;0;0;0;0;0
10;12;9,6;30;9 500;3;0;0;0;0;0;0;0
10;12;9,6;30;10 000;3;0;0;0;0;0;0;0
10;12;9,6;30;15 000;3;0;0;0;0;0;0;0
10;12;9,6;50;7 000;3;1;0,667;0,577;0;0;1;1
10;12;9,6;50;8 000;3;0;0;0;0;0;0;0
10;12;9,6;50;8 500;3;0;0;0;0;0;0;0
10;12;9,6;50;9 000;3;0;0;0;0;0;0;0
10;12;9,6;50;9 500;3;0;0;0;0;0;0;0
10;12;9,6;50;10 000;3;0;0;0;0;0;0;0
10;12;9,6;50;15 000;3;0;0;0;0;0;0;0
10;12;14,4;30;7 000;3;1;1;0;1;1;1;1
10;12;14,4;30;8 000;3;0;0,333;0,577;0;0;1;1
10;12;14,4;30;8 500;3;0;0;0;0;0;0;0
10;12;14,4;30;9 000;3;0;0;0;0;0;0;0
10;12;14,4;30;9 500;3;0;0;0;0;0;0;0
10;12;14,4;30;10 000;3;0;0;0;0;0;0;0
10;12;14,4;30;15 000;3;0;0;0;0;0;0;0
10;12;14,4;50;7 000;3;1;0,667;0,577;0;0;1;1
10;12;14,4;50;8 000;3;0;0;0;0;0;0;0
10;12;14,4;50;8 500;3;0;0;0;0;0;0;0
10;12;14,4;50;9 000;3;0;0;0;0;0;0;0
10;12;14,4;50;9 500;3;0;0;0;0;0;0;0
10;12;14,4;50;10 000;3;0;0;0;0;0;0;0
10;12;14,4;50;15 000;3;0;0;0;0;0;0;0
10;12;19,2;30;7 000;3;3;2,667;0,577;2;2;3;3
10;12;19,2;30;8 000;3;3;2,667;0,577;2;2;3;3
10;12;19,2;30;8 500;3;2;2,333;0,577;2;2;3;3
10;12;19,2;30;9 000;2;3;3;0;3;3;3;3
10;12;19,2;30;9 500;3;3;2,667;0,577;2;2;3;3
10;12;19,2;30;10 000;3;3;2,667;0,577;2;2;3;3
10;12;19,2;30;15 000;3;2;2,333;0,577;2;2;3;3
10;12;19,2;50;7 000;3;1;1;0;1;1;1;1
10;12;19,2;50;8 000;3;0;0,333;0,577;0;0;1;1
10;12;19,2;50;8 500;3;0;0;0;0;0;0;0
10;12;19,2;50;9 000;3;0;0;0;0;0;0;0
10;12;19,2;50;9 500;3;0;0;0;0;0;0;0
10;12;19,2;50;10 000;3;0;0;0;0;0;0;0
10;12;19,2;50;15 000;3;0;0;0;0;0;0;0
10;16;0,00;5;7 000;3;1;0,667;0,577;0;0;1;1
10;16;0,00;5;8 000;3;0;0;0;0;0;0;0
10;16;0,00;5;8 500;3;0;0;0;0;0;0;0
10;16;0,00;5;9 000;3;0;0;0;0;0;0;0
10;16;0,00;5;9 500;3;0;0;0;0;0;0;0
10;16;0,00;5;10 000;3;0;0;0;0;0;0;0
10;16;0,00;5;15 000;3;0;0;0;0;0;0;0
10;16;0,00;30;7 000;3;1;0,667;0,577;0;0;1;1
10;16;0,00;30;8 000;3;0;0;0;0;0;0;0
10;16;0,00;30;8 500;3;0;0;0;0;0;0;0
10;16;0,00;30;9 000;3;0;0;0;0;0;0;0
10;16;0,00;30;9 500;3;0;0;0;0;0;0;0
10;16;0,00;30;10 000;3;0;0;0;0;0;0;0
10;16;0,00;30;15 000;3;0;0;0;0;0;0;0
10;16;0,00;50;7 000;3;1;0,667;0,577;0;0;1;1
10;16;0,00;50;8 000;3;0;0;0;0;0;0;0
10;16;0,00;50;8 500;3;0;0;0;0;0;0;0
10;16;0,00;50;9 000;3;0;0;0;0;0;0;0
10;16;0,00;50;9 500;3;0;0;0;0;0;0;0
10;16;0,00;50;10 000;3;0;0;0;0;0;0;0
10;16;0,00;50;15 000;3;0;0;0;0;0;0;0
10;16;0,3;5;7 000;3;1;0,667;0,577;0;0;1;1
10;16;0,3;5;8 000;3;0;0;0;0;0;0;0
10;16;0,3;5;8 500;3;0;0;0;0;0;0;0
10;16;0,3;5;9 000;3;0;0;0;0;0;0;0
10;16;0,3;5;9 500;3;0;0;0;0;0;0;0
10;16;0,3;5;10 000;3;0;0;0;0;0;0;0
10;16;0,3;5;15 000;3;0;0;0;0;0;0;0
10;16;0,3;30;7 000;3;1;0,667;0,577;0;0;1;1
10;16;0,3;30;8 000;3;0;0;0;0;0;0;0
10;16;0,3;30;8 500;3;0;0;0;0;0;0;0
10;16;0,3;30;9 000;3;0;0;0;0;0;0;0
10;16;0,3;30;9 500;3;0;0;0;0;0;0;0
10;16;0,3;30;10 000;3;0;0;0;0;0;0;0
10;16;0,3;30;15 000;3;0;0;0;0;0;0;0
10;16;0,3;50;7 000;3;1;0,667;0,577;0;0;1;1
10;16;0,3;50;8 000;3;0;0;0;0;0;0;0
10;16;0,3;50;8 500;3;0;0;0;0;0;0;0
10;16;0,3;50;9 000;3;0;0;0;0;0;0;0
10;16;0,3;50;9 500;3;0;0;0;0;0;0;0
10;16;0,3;50;10 000;3;0;0;0;0;0;0;0
10;16;0,3;50;15 000;3;0;0;0;0;0;0;0
10;16;0,6;5;7 000;3;1;0,667;0,577;0;0;1;1
10;16;0,6;5;8 000;3;0;0;0;0;0;0;0
10;16;0,6;5;8 500;3;0;0;0;0;0;0;0
10;16;0,6;5;9 000;3;0;0;0;0;0;0;0
10;16;0,6;5;9 500;3;0;0;0;0;0;0;0
10;16;0,6;5;10 000;3;0;0;0;0;0;0;0
10;16;0,6;5;15 000;3;0;0;0;0;0;0;0
10;16;0,6;30;7 000;3;1;0,667;0,577;0;0;1;1
10;16;0,6;30;8 000;3;0;0;0;0;0;0;0
10;16;0,6;30;8 500;3;0;0;0;0;0;0;0
10;16;0,6;30;9 000;3;0;0;0;0;0;0;0
10;16;0,6;30;9 500;3;0;0;0;0;0;0;0
10;16;0,6;30;10 000;3;0;0;0;0;0;0;0
10;16;0,6;30;15 000;3;0;0;0;0;0;0;0
10;16;0,6;50;7 000;3;1;0,667;0,577;0;0;1;1
10;16;0,6;50;8 000;3;0;0;0;0;0;0;0
10;16;0,6;50;8 500;3;0;0;0;0;0;0;0
10;16;0,6;50;9 000;3;0;0;0;0;0;0;0
10;16;0,6;50;9 500;3;0;0;0;0;0;0;0
10;16;0,6;50;10 000;3;0;0;0;0;0;0;0
10;16;0,6;50;15 000;3;0;0;0;0;0;0;0
10;16;1,2;5;7 000;3;1;0,667;0,577;0;0;1;1
10;16;1,2;5;8 000;3;0;0;0;0;0;0;0
10;16;1,2;5;8 500;3;0;0;0;0;0;0;0
10;16;1,2;5;9 000;3;0;0;0;0;0;0;0
10;16;1,2;5;9 500;3;0;0;0;0;0;0;0
10;16;1,2;5;10 000;3;0;0;0;0;0;0;0
10;16;1,2;5;15 000;3;0;0;0;0;0;0;0
10;16;1,2;30;7 000;3;1;0,667;0,577;0;0;1;1
10;16;1,2;30;8 000;3;0;0;0;0;0;0;0
10;16;1,2;30;8 500;3;0;0;0;0;0;0;0
10;16;1,2;30;9 000;3;0;0;0;0;0;0;0
10;16;1,2;30;9 500;3;0;0;0;0;0;0;0
10;16;1,2;30;10 000;3;0;0;0;0;0;0;0
10;16;1,2;30;15 000;3;0;0;0;0;0;0;0
10;16;1,2;50;7 000;3;1;0,667;0,577;0;0;1;1
10;16;1,2;50;8 000;3;0;0;0;0;0;0;0
10;16;1,2;50;8 500;3;0;0;0;0;0;0;0
10;16;1,2;50;9 000;3;0;0;0;0;0;0;0
10;16;1,2;50;9 500;3;0;0;0;0;0;0;0
10;16;1,2;50;10 000;3;0;0;0;0;0;0;0
10;16;1,2;50;15 000;3;0;0;0;0;0;0;0
10;16;2,4;5;7 000;3;1;0,667;0,577;0;0;1;1
10;16;2,4;5;8 000;3;0;0;0;0;0;0;0
10;16;2,4;5;8 500;3;0;0;0;0;0;0;0
10;16;2,4;5;9 000;3;0;0;0;0;0;0;0
10;16;2,4;5;9 500;3;0;0;0;0;0;0;0
10;16;2,4;5;10 000;3;0;0;0;0;0;0;0
10;16;2,4;5;15 000;3;0;0;0;0;0;0;0
10;16;2,4;30;7 000;3;1;0,667;0,577;0;0;1;1
10;16;2,4;30;8 000;3;0;0;0;0;0;0;0
10;16;2,4;30;8 500;3;0;0;0;0;0;0;0
10;16;2,4;30;9 000;3;0;0;0;0;0;0;0
10;16;2,4;30;9 500;3;0;0;0;0;0;0;0
10;16;2,4;30;10 000;3;0;0;0;0;0;0;0
10;16;2,4;30;15 000;3;0;0;0;0;0;0;0
10;16;2,4;50;7 000;3;1;0,667;0,577;0;0;1;1
10;16;2,4;50;8 000;3;0;0;0;0;0;0;0
10;16;2,4;50;8 500;3;0;0;0;0;0;0;0
10;16;2,4;50;9 000;3;0;0;0;0;0;0;0
10;16;2,4;50;9 500;3;0;0;0;0;0;0;0
10;16;2,4;50;10 000;3;0;0;0;0;0;0;0
10;16;2,4;50;15 000;3;0;0;0;0;0;0;0
10;16;4,8;5;7 000;3;1;0,667;0,577;0;0;1;1
10;16;4,8;5;8 000;3;0;0;0;0;0;0;0
10;16;4,8;5;8 500;3;0;0;0;0;0;0;0
10;16;4,8;5;9 000;3;0;0;0;0;0;0;0
10;16;4,8;5;9 500;3;0;0;0;0;0;0;0
10;16;4,8;5;10 000;3;0;0;0;0;0;0;0
10;16;4,8;5;15 000;3;0;0;0;0;0;0;0
10;16;4,8;30;7 000;3;1;0,667;0,577;0;0;1;1
10;16;4,8;30;8 000;3;0;0;0;0;0;0;0
10;16;4,8;30;8 500;3;0;0;0;0;0;0;0
10;16;4,8;30;9 000;3;0;0;0;0;0;0;0
10;16;4,8;30;9 500;3;0;0;0;0;0;0;0
10;16;4,8;30;10 000;3;0;0;0;0;0;0;0
10;16;4,8;30;15 000;3;0;0;0;0;0;0;0
10;16;4,8;50;7 000;3;1;0,667;0,577;0;0;1;1
10;16;4,8;50;8 000;3;0;0;0;0;0;0;0
10;16;4,8;50;8 500;3;0;0;0;0;0;0;0
10;16;4,8;50;9 000;3;0;0;0;0;0;0;0
10;16;4,8;50;9 500;3;0;0;0;0;0;0;0
10;16;4,8;50;10 000;3;0;0;0;0;0;0;0
10;16;4,8;50;15 000;3;0;0;0;0;0;0;0
10;16;9,6;5;7 000;3;2;2;0;2;2;2;2
10;16;9,6;5;8 000;3;2;1,667;0,577;1;1;2;2
10;16;9,6;5;8 500;3;2;2;0;2;2;2;2
10;16;9,6;5;9 000;3;2;2;0;2;2;2;2
10;16;9,6;5;9 500;3;2;1,667;0,577;1;1;2;2
10;16;9,6;5;10 000;3;2;2;0;2;2;2;2
10;16;9,6;5;15 000;3;1;1;0;1;1;1;1
10;16;9,6;30;7 000;3;1;0,667;0,577;0;0;1;1
10;16;9,6;30;8 000;3;0;0;0;0;0;0;0
10;16;9,6;30;8 500;3;0;0;0;0;0;0;0
10;16;9,6;30;9 000;3;0;0;0;0;0;0;0
10;16;9,6;30;9 500;3;0;0;0;0;0;0;0
10;16;9,6;30;10 000;3;0;0;0;0;0;0;0
10;16;9,6;30;15 000;3;0;0;0;0;0;0;0
10;16;9,6;50;7 000;3;1;0,667;0,577;0;0;1;1
10;16;9,6;50;8 000;3;0;0;0;0;0;0;0
10;16;9,6;50;8 500;3;0;0;0;0;0;0;0
10;16;9,6;50;9 000;3;0;0;0;0;0;0;0
10;16;9,6;50;9 500;3;0;0;0;0;0;0;0
10;16;9,6;50;10 000;3;0;0;0;0;0;0;0
10;16;9,6;50;15 000;3;0;0;0;0;0;0;0
10;16;14,4;30;7 000;3;1;1;0;1;1;1;1
10;16;14,4;30;8 000;3;1;0,667;0,577;0;0;1;1
10;16;14,4;30;8 500;3;0;0;0;0;0;0;0
10;16;14,4;30;9 000;3;0;0;0;0;0;0;0
10;16;14,4;30;9 500;3;0;0;0;0;0;0;0
10;16;14,4;30;10 000;3;0;0;0;0;0;0;0
10;16;14,4;30;15 000;3;0;0;0;0;0;0;0
10;16;14,4;50;7 000;3;1;0,667;0,577;0;0;1;1
10;16;14,4;50;8 000;3;0;0;0;0;0;0;0
10;16;14,4;50;8 500;3;0;0;0;0;0;0;0
10;16;14,4;50;9 000;3;0;0;0;0;0;0;0
10;16;14,4;50;9 500;3;0;0;0;0;0;0;0
10;16;14,4;50;10 000;3;0;0;0;0;0;0;0
10;16;14,4;50;15 000;3;0;0;0;0;0;0;0
10;16;19,2;30;7 000;3;3;2,667;0,577;2;2;3;3
10;16;19,2;30;8 000;3;3;2,667;0,577;2;2;3;3
10;16;19,2;30;8 500;3;3;2,667;0,577;2;2;3;3
10;16;19,2;30;9 000;3;2;2,333;0,577;2;2;3;3
10;16;19,2;30;9 500;3;2;2,333;0,577;2;2;3;3
10;16;19,2;30;10 000;3;3;2,667;0,577;2;2;3;3
10;16;19,2;30;15 000;3;2;2,333;0,577;2;2;3;3
10;16;19,2;50;7 000;3;1;1;0;1;1;1;1
10;16;19,2;50;8 000;3;0;0,333;0,577;0;0;1;1
10;16;19,2;50;8 500;3;0;0;0;0;0;0;0
10;16;19,2;50;9 000;3;0;0;0;0;0;0;0
10;16;19,2;50;9 500;3;0;0;0;0;0;0;0
10;16;19,2;50;10 000;3;0;0;0;0;0;0;0
10;16;19,2;50;15 000;3;0;0;0;0;0;0;0
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
10;16;19,20;50;15 000;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
;;;;;;;;;;;;
